district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,pdf_page,pdf_sequence,unit_district,source_subdistrict_pdf,polling_unit_no,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit,latlong_merge_status
ควนขนุน,มะกอกเหนือ,3,partylist,election_day,259,249,2,8,0,1,0,0,1,0,3,0,0,40,0,102,2,0,0,0,0,2,0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,3,0,0,0,2,2,0,0,0,0,0,1,0,2.0,292.0,ควนขนุน,มะกอกเหนือ,4.0,4,ศาลาประจ าหมู่บ้านบ้านค่ายเสือ,329.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านค่ายเสือ,7.7416636,100.0695367,2.0,94.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|3,matched
ควนขนุน,มะกอกเหนือ,4,partylist,election_day,461,440,11,10,0,1,0,0,1,1,1,0,0,55,0,257,3,0,1,2,0,3,0,1,0,0,0,0,53,0,2,1,9,0,1,0,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,1,7,1,0,0,1,0,0,0,2.0,293.0,ควนขนุน,มะกอกเหนือ,5.0,5,ศาลาประจ าหมู่บ้านบ้านนาสวน,565.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านนาสวน,7.7416636,100.0695367,2.0,95.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|4,matched
ควนขนุน,มะกอกเหนือ,5,partylist,election_day,477,463,9,5,0,0,0,0,1,0,1,0,0,54,0,234,4,0,0,0,1,6,0,0,0,0,0,0,63,0,1,2,9,0,0,0,0,0,0,0,4,1,0,59,3,4,0,0,0,0,0,1,1,6,0,1,0,5,0,1,1,2.0,294.0,ควนขนุน,มะกอกเหนือ,6.0,6,ศาลาเอนกประสงค์โรงเรียนวัดบ้านสวน,663.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาเอนกประสงค์โรงเรียนวัดบ้านสวน,7.734133699999999,100.0518935,2.0,96.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|5,matched
ควนขนุน,มะกอกเหนือ,6,partylist,election_day,485,466,8,11,0,1,0,0,1,0,2,0,0,73,1,233,3,0,1,0,0,1,0,0,0,0,0,0,74,0,1,0,6,0,0,0,0,0,0,0,5,0,0,48,5,0,0,1,1,1,0,1,1,1,0,1,0,3,0,1,0,2.0,295.0,ควนขนุน,มะกอกเหนือ,7.0,6,ศาลาการเปรียญวัดบ้านสวน,607.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาการเปรียญวัดบ้านสวน,7.7335541,100.051063,2.0,97.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|6,matched
ควนขนุน,มะกอกเหนือ,7,partylist,election_day,420,405,10,5,0,2,0,1,0,0,1,0,0,39,0,189,0,0,0,0,0,4,1,0,0,0,0,1,100,1,0,2,3,0,0,0,1,0,0,0,4,0,0,42,5,0,0,0,0,0,1,1,0,5,0,0,0,2,0,0,0,2.0,296.0,ควนขนุน,มะกอกเหนือ,8.0,7,วัดมะกอกเหนือ,510.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,วัดมะกอกเหนือ,7.713126,100.086706,2.0,98.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|7,matched
ควนขนุน,มะกอกเหนือ,8,partylist,election_day,413,399,9,5,0,1,0,0,0,0,0,0,3,38,0,200,2,1,2,0,0,2,1,0,0,0,0,0,85,0,0,1,11,0,0,0,0,0,0,1,2,1,0,29,12,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,2.0,297.0,ควนขนุน,มะกอกเหนือ,9.0,8,ศาลาประจ าหมู่บ้านบ้านดอนศาลา,530.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ศาลาประจำหมู่บ้านบ้านดอนศาลา,7.755263100000001,100.0397776,2.0,99.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|8,matched
ควนขนุน,มะกอกเหนือ,9,partylist,election_day,162,153,6,3,0,1,0,0,0,0,1,0,1,26,0,65,5,0,0,0,0,1,0,0,0,0,0,0,18,0,1,2,5,2,0,0,0,0,0,0,0,0,1,17,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2.0,298.0,ควนขนุน,มะกอกเหนือ,10.0,9,ที่อ่านหนังสือประจ าหมู่บ้านบ้านไสเลียบ,209.0,พัทลุง,อำเภอควนขนุน,มะกอกเหนือ,ที่อ่านหนังสือประจำหมู่บ้านบ้านไสเลียบ,7.7416636,100.0695367,2.0,100.0,location_exact_normalized,1.0,1.0,มะกอกเหนือ|9,matched
ป่าพะยอม,ลานข่อย,0,partylist,election_day,328,311,14,3,0,0,0,0,0,0,1,0,0,51,0,177,2,0,2,0,0,5,0,0,0,0,0,0,35,2,0,0,5,0,0,0,0,0,0,0,0,0,2,17,5,0,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0,5.0,424.0,ป่าพะยอม,ลานข่อย,1.0,1,ศาลาประจ าหมู่บ้านบ้านลานข่อย,440.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านลานข่อย,7.8872993,99.8553365,2.0,254.0,location_exact_normalized,1.0,1.0,ลานข่อย|0,matched
ป่าพะยอม,ลานข่อย,1,partylist,election_day,438,422,9,7,0,2,0,0,4,0,2,0,0,58,1,237,5,0,0,0,0,7,0,0,0,0,1,0,58,5,2,2,4,0,0,1,0,0,0,2,2,0,2,20,2,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,5.0,425.0,ป่าพะยอม,ลานข่อย,2.0,1,ศาลาการเปรียญวัดลานข่อย,580.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาการเปรียญวัดลานข่อย,7.8875764,99.87482,2.0,255.0,location_exact_normalized,1.0,1.0,ลานข่อย|1,matched
ป่าพะยอม,ลานข่อย,2,partylist,election_day,361,347,11,3,0,0,0,0,0,0,2,0,0,44,0,187,3,0,1,0,0,5,0,0,0,1,0,1,76,1,2,0,1,0,0,1,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,1,5.0,426.0,ป่าพะยอม,ลานข่อย,3.0,2,ศาลาประจ าหมู่บ้านบ้านห้วยหลุด,978.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยหลุด,7.8553141,99.8013351,2.0,256.0,location_exact_normalized,1.0,1.0,ลานข่อย|2,matched
ป่าพะยอม,ลานข่อย,3,partylist,election_day,355,341,10,4,0,0,0,0,0,0,2,0,0,29,0,212,1,0,0,0,0,1,0,0,0,0,0,0,44,0,0,0,3,0,0,0,0,0,0,0,1,1,0,32,6,0,0,0,0,0,1,0,0,5,0,1,0,2,0,0,0,5.0,427.0,ป่าพะยอม,ลานข่อย,4.0,3,ศาลาประจ าหมู่บ้านบ้านทุ่งชุมพล,921.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านทุ่งชุมพล,7.8808168,99.8327582,2.0,257.0,location_exact_normalized,1.0,1.0,ลานข่อย|3,matched
ป่าพะยอม,ลานข่อย,4,partylist,election_day,365,350,13,2,0,0,0,1,1,0,0,0,1,32,1,238,3,0,0,0,0,7,0,1,0,0,1,0,30,0,1,2,5,0,1,0,1,0,0,0,3,1,2,13,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6.0,428.0,ป่าพะยอม,ลานข่อย,5.0,4,ศาลาประจ าหมู่บ้านบ้านห้วยเรียน,842.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยเรียน,7.821256099999999,99.8794744,2.0,258.0,location_exact_normalized,1.0,1.0,ลานข่อย|4,matched
ป่าพะยอม,ลานข่อย,5,partylist,election_day,364,356,6,2,0,0,0,0,0,0,3,0,0,39,0,226,2,0,1,0,0,1,0,0,0,0,0,1,36,0,1,1,4,0,1,0,0,0,0,0,0,1,2,19,10,0,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,6.0,429.0,ป่าพะยอม,ลานข่อย,6.0,5,ศาลาประจ าหมู่บ้านบ้านถ ้าลา,488.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านถ้ำลา,7.852371,99.797831,2.0,259.0,location_exact_normalized,1.0,1.0,ลานข่อย|5,matched
ป่าพะยอม,ลานข่อย,6,partylist,election_day,628,600,22,6,0,3,0,0,3,0,2,0,1,66,0,394,11,0,0,0,0,9,0,0,0,2,0,0,46,0,0,1,3,0,1,1,0,0,0,0,4,0,3,29,5,0,0,1,1,1,0,0,1,6,0,1,0,2,1,1,1,6.0,430.0,ป่าพะยอม,ลานข่อย,7.0,6,ศาลาประจ าหมู่บ้านบ้านมาดนั่ง,611.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านมาดนั่ง,7.8553141,99.8013351,2.0,260.0,location_exact_normalized,1.0,1.0,ลานข่อย|6,matched
ป่าพะยอม,ลานข่อย,7,partylist,election_day,361,349,7,5,0,0,2,0,3,0,1,1,0,32,1,223,1,0,2,0,0,5,0,0,0,0,0,0,38,0,0,0,3,1,0,0,0,0,0,0,4,0,2,20,3,2,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,6.0,431.0,ป่าพะยอม,ลานข่อย,8.0,7,ศาลาประจ าหมู่บ้านบ้านห้วยศรีเกษร,637.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยศรีเกษร,7.8684401,99.902977,2.0,261.0,location_exact_normalized,1.0,1.0,ลานข่อย|7,matched
ป่าพะยอม,ลานข่อย,8,partylist,election_day,513,488,17,8,0,2,0,0,2,0,0,0,0,80,2,291,3,0,0,0,0,4,1,0,0,1,0,1,54,1,0,3,2,1,0,1,0,0,0,0,0,3,1,19,4,0,0,0,0,1,0,2,0,9,0,0,0,0,0,0,0,6.0,432.0,ป่าพะยอม,ลานข่อย,9.0,8,ศาลาประจ าหมู่บ้านบ้านห้วยร าพึง,407.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านห้วยรำพึง,7.8553141,99.8013351,2.0,262.0,location_exact_normalized,1.0,1.0,ลานข่อย|8,matched
ป่าพะยอม,ลานข่อย,9,partylist,election_day,507,489,11,7,0,2,0,0,1,0,3,0,0,66,0,282,8,0,1,0,0,3,1,0,0,0,0,0,74,0,0,1,4,0,1,0,0,0,0,0,7,1,0,10,7,1,0,0,1,0,0,1,0,10,0,0,0,3,0,0,1,6.0,433.0,ป่าพะยอม,ลานข่อย,10.0,9,ศาลาประจ าหมู่บ้านบ้านควนยาว,764.0,พัทลุง,ท้องถิ่นเทศบาลตำบลลานข่อย,ลานข่อย,ศาลาประจำหมู่บ้านบ้านควนยาว,7.8553141,99.8013351,2.0,263.0,location_exact_normalized,1.0,1.0,ลานข่อย|9,matched
ป่าพะยอม,ลานข่อย,10,partylist,election_day,342,336,6,0,0,0,0,0,0,0,1,0,1,45,0,219,6,0,0,0,0,2,0,0,0,0,0,0,28,1,0,2,1,1,1,1,3,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ป่าพะยอม,ลานข่อย,11,partylist,election_day,595,572,13,10,0,0,0,1,1,0,3,0,0,46,1,375,7,0,0,0,0,10,0,0,0,1,0,0,32,0,0,2,3,0,0,0,0,0,0,1,5,1,1,57,9,1,0,0,0,2,1,0,1,9,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,0,partylist,election_day,561,533,11,17,0,2,0,1,1,0,0,0,0,97,0,252,6,0,2,1,0,6,0,0,0,0,0,0,52,0,0,2,9,0,0,1,0,0,0,0,6,0,0,75,4,1,0,2,2,0,1,4,2,3,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,1,partylist,election_day,399,380,15,4,0,0,0,0,1,0,1,0,0,55,0,202,2,0,0,0,0,6,0,0,0,0,0,0,60,0,2,1,5,0,1,0,1,1,0,1,1,0,0,28,5,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,2,partylist,election_day,536,508,28,0,1,0,0,0,5,0,0,0,0,95,0,271,6,0,1,0,0,4,0,0,0,0,0,0,38,0,1,1,1,0,0,0,0,0,0,0,5,0,0,59,3,1,0,0,0,0,0,0,2,10,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,3,partylist,election_day,221,209,10,2,0,0,0,0,0,0,0,0,0,26,0,101,3,0,0,0,1,4,0,0,0,0,2,0,27,0,1,0,3,0,0,0,1,0,0,0,1,0,0,31,0,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,4,partylist,election_day,417,401,14,2,0,2,0,0,1,0,1,0,0,29,0,271,4,0,1,0,0,9,0,1,0,0,0,0,38,0,0,1,5,1,1,0,0,0,0,0,3,1,1,17,2,1,0,0,1,0,0,1,3,3,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,5,partylist,election_day,591,567,19,5,0,1,1,0,0,0,2,0,0,59,0,388,3,0,1,0,0,7,1,1,1,1,0,0,39,0,2,1,3,0,1,0,0,0,0,0,2,0,2,30,9,1,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,6,partylist,election_day,604,567,33,4,0,0,0,0,6,0,0,0,0,32,0,389,5,1,0,0,0,9,0,1,2,1,0,0,52,0,1,2,1,1,0,0,0,0,0,0,6,0,3,23,4,1,0,3,0,2,1,0,4,13,0,2,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,7,partylist,election_day,563,535,17,11,0,1,0,0,1,1,1,0,1,86,0,294,7,0,1,0,0,6,0,0,0,0,0,0,49,0,2,4,5,2,0,1,0,0,0,0,2,3,0,47,3,1,1,0,0,1,0,0,0,4,0,0,0,8,1,2,0,,,,,,,,,,,,,,,,,,,,,unmatched
ศรีนครินทร์,ลำสินธ์ุ,8,partylist,election_day,233,214,19,0,0,2,0,0,1,0,0,0,0,37,0,97,4,0,2,0,0,5,0,0,0,0,0,0,30,0,0,1,3,0,1,0,0,0,0,1,1,0,1,22,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
กงหรา2,สมหวัง,0,partylist,election_day,316,301,9,6,0,6,0,1,2,0,0,0,0,41,0,189,3,0,1,0,0,2,0,0,0,0,0,0,32,0,1,0,1,0,0,0,0,0,0,0,5,0,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,8.0,508.0,กงหรา,สมหวัง,1.0,1,ศาลาประจ าหมู่บ้านบ้านคลองล า,386.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านคลองลำ,7.5077431,100.0024084,2.0,0.0,location_exact_normalized,1.0,1.0,สมหวัง|0,matched
กงหรา2,สมหวัง,1,partylist,election_day,665,631,23,11,0,1,0,0,2,0,2,1,2,67,0,446,4,0,0,0,0,4,0,0,0,0,0,0,47,0,0,3,6,0,0,0,1,0,0,0,4,0,2,19,8,0,0,1,1,1,1,1,2,3,0,0,0,2,0,0,0,8.0,509.0,กงหรา,สมหวัง,2.0,2,ศาลาประชาร่วมใจ (ช่องเตย),778.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประชาร่วมใจ (ช่องเตย),7.5077431,100.0024084,2.0,1.0,location_exact_normalized,1.0,1.0,สมหวัง|1,matched
กงหรา2,สมหวัง,2,partylist,election_day,396,376,18,2,0,4,0,0,3,0,2,0,0,40,0,230,5,0,1,0,0,2,0,0,0,0,0,0,53,0,0,1,0,0,0,1,0,0,0,0,5,0,0,18,6,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,8.0,510.0,กงหรา,สมหวัง,3.0,3,ศาลาประจ าหมู่บ้านบ้านสมหวังตก,508.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านสมหวังตก,7.52108,100.008,2.0,2.0,location_exact_normalized,1.0,1.0,สมหวัง|2,matched
กงหรา2,สมหวัง,3,partylist,election_day,358,322,31,5,0,0,0,0,1,0,0,0,0,29,0,198,3,0,1,1,1,4,0,0,0,0,0,0,40,1,0,2,2,1,0,1,1,1,0,0,2,1,2,12,4,3,0,0,0,0,1,1,0,5,0,1,1,0,2,0,0,8.0,511.0,กงหรา,สมหวัง,4.0,4,โรงเรียนวัดหวัง,478.0,พัทลุง,อำเภอกงหรา,สมหวัง,โรงเรียนวัดหวัง,7.5076504,99.9837692,2.0,3.0,location_exact_normalized,1.0,1.0,สมหวัง|3,matched
กงหรา2,สมหวัง,4,partylist,election_day,413,394,9,10,1,1,0,0,1,1,1,0,0,50,0,230,7,0,0,0,0,3,0,0,0,0,0,0,58,0,1,3,3,0,0,1,0,0,0,0,4,0,0,21,0,2,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,8.0,512.0,กงหรา,สมหวัง,5.0,4,ศาลาการเปรียญวัดสมหวัง,483.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาการเปรียญวัดสมหวัง,7.507084499999999,99.9848915,2.0,4.0,location_exact_normalized,1.0,1.0,สมหวัง|4,matched
กงหรา2,สมหวัง,5,partylist,election_day,374,347,16,11,0,0,1,0,1,0,2,0,0,43,0,239,0,0,1,1,0,1,0,1,0,1,0,0,19,1,0,3,3,0,1,0,0,0,1,0,3,0,3,10,3,1,0,1,0,0,1,0,1,3,0,0,0,1,1,0,0,8.0,513.0,กงหรา,สมหวัง,6.0,5,ศาลาประจ าหมู่บ้านบ้านไสคุณเปลือย,464.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านไสคุณเปลือย,7.4978326,100.015403,2.0,5.0,location_exact_normalized,1.0,1.0,สมหวัง|5,matched
กงหรา2,สมหวัง,6,partylist,election_day,427,404,19,4,0,2,1,0,1,0,1,0,1,37,0,289,3,0,0,1,0,6,0,0,0,0,0,0,36,1,0,1,3,0,0,0,0,0,0,0,4,0,1,7,0,0,0,0,0,0,0,1,3,2,0,1,0,2,0,0,0,8.0,514.0,กงหรา,สมหวัง,7.0,6,ศาลาประจ าหมู่บ้านบ้านพรุนาแด้,526.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านพรุนาแด้,7.4922222,100.0025,2.0,6.0,location_exact_normalized,1.0,1.0,สมหวัง|6,matched
กงหรา2,สมหวัง,7,partylist,election_day,197,187,4,6,0,1,0,0,1,0,0,0,0,19,1,131,1,0,0,0,0,1,0,0,1,0,0,0,16,4,0,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.0,515.0,กงหรา,สมหวัง,8.0,7,ศาลาประจ าหมู่บ้านบ้านทุ่งเลียบ,234.0,พัทลุง,อำเภอกงหรา,สมหวัง,ศาลาประจำหมู่บ้านบ้านทุ่งเลียบ,7.550502400000001,100.0024084,2.0,7.0,location_exact_normalized,1.0,1.0,สมหวัง|7,matched
ศรีนครินทร์,อ่างทอง,0,partylist,election_day,450,421,22,7,0,2,1,1,1,0,6,0,0,51,0,246,3,0,1,1,0,5,1,0,0,1,0,0,53,0,0,4,4,0,0,0,0,0,0,1,3,0,3,19,2,5,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,7.0,473.0,ศรีนครินทร์,อ่างทอง,1.0,1,ศาลาประจ าหมู่บ้านบ้านประดู่,535.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านประดู่,7.5629896,99.9241575,2.0,201.0,location_exact_normalized,1.0,1.0,อ่างทอง|0,matched
ศรีนครินทร์,อ่างทอง,1,partylist,election_day,379,366,10,3,0,2,0,1,0,0,2,0,0,65,0,223,2,0,2,0,0,1,1,0,0,0,0,0,36,0,1,0,4,1,1,1,1,0,0,1,0,0,1,6,8,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,7.0,474.0,ศรีนครินทร์,อ่างทอง,2.0,2,ศาลาอเนกประสงค์บ้านสวนหลวง,490.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านสวนหลวง,7.5564909,99.9744535,2.0,202.0,location_exact_normalized,1.0,1.0,อ่างทอง|1,matched
ศรีนครินทร์,อ่างทอง,2,partylist,election_day,498,476,16,6,1,0,0,1,0,0,5,0,0,49,0,324,4,0,0,0,0,2,0,0,0,0,0,0,36,2,1,3,4,0,0,0,0,0,0,0,4,0,2,18,7,0,0,1,0,0,1,0,2,7,0,0,0,2,0,0,0,7.0,475.0,ศรีนครินทร์,อ่างทอง,3.0,3,ศาลาประจ าหมู่บ้านบ้านอ่างทอง,618.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านอ่างทอง,7.5564909,99.9744535,2.0,203.0,location_exact_normalized,1.0,1.0,อ่างทอง|2,matched
ศรีนครินทร์,อ่างทอง,3,partylist,election_day,538,516,14,8,1,1,0,0,2,0,1,0,0,2,1,308,4,0,0,2,0,2,0,0,0,0,0,0,117,0,1,1,5,0,0,0,0,0,0,42,0,2,0,12,4,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,7.0,476.0,ศรีนครินทร์,อ่างทอง,4.0,4,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,676.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านโหล๊ะหนุน,7.5505741,99.9603319,2.0,204.0,location_exact_normalized,1.0,1.0,อ่างทอง|3,matched
ศรีนครินทร์,อ่างทอง,4,partylist,election_day,300,295,5,0,0,0,1,2,2,0,5,0,0,23,0,165,2,0,0,1,0,3,0,2,0,0,0,0,33,1,1,1,16,0,0,0,0,0,0,0,1,0,3,22,3,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,7.0,477.0,ศรีนครินทร์,อ่างทอง,5.0,5,ศาลาเอนกประสงค์บ้านปากแพรก,347.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านปากแพรก,7.5564909,99.9744535,2.0,205.0,location_fuzzy,0.9615,1.0,อ่างทอง|4,matched
ศรีนครินทร์,อ่างทอง,5,partylist,election_day,223,217,3,3,1,0,0,0,0,0,3,0,2,17,0,138,1,0,0,0,0,0,1,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,2,0,3,9,3,1,0,0,0,1,0,0,2,9,0,1,0,0,0,1,0,7.0,478.0,ศรีนครินทร์,อ่างทอง,6.0,6,ศาลาประจ าหมู่บ้านบ้านเกาะเหรียง,272.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาประจำหมู่บ้านบ้านเกาะเหรียง,7.5629896,99.9241575,2.0,206.0,location_exact_normalized,1.0,1.0,อ่างทอง|5,matched
ศรีนครินทร์,อ่างทอง,6,partylist,election_day,299,282,10,7,0,4,0,0,0,0,10,0,0,45,0,157,3,0,0,0,0,2,0,1,0,0,0,0,32,0,0,0,9,0,0,0,0,0,0,0,1,0,0,14,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.0,479.0,ศรีนครินทร์,อ่างทอง,7.0,7,ศาลาเอนกประสงค์บ้านต้นตอ,389.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านต้นตอ,7.5564909,99.9744535,2.0,207.0,location_fuzzy,0.9583,1.0,อ่างทอง|6,matched
ศรีนครินทร์,อ่างทอง,7,partylist,election_day,250,229,21,0,0,0,0,0,1,0,0,0,0,28,0,135,2,0,0,0,0,2,0,2,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,2,1,0,22,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,7.0,480.0,ศรีนครินทร์,อ่างทอง,8.0,8,ศาลาอเนกประสงค์บ้านเกาะขัน,279.0,พัทลุง,อำเภอศรีนครินทร์,อ่างทอง,ศาลาอเนกประสงค์บ้านเกาะขัน,7.5564909,99.9744535,2.0,208.0,location_exact_normalized,1.0,1.0,อ่างทอง|7,matched
ป่าพะยอม,เกาะเต่า,0,partylist,election_day,530,495,26,9,0,0,0,0,1,0,1,0,0,56,0,282,7,0,0,0,0,10,2,0,0,0,0,0,63,1,0,1,4,0,0,0,1,1,1,0,2,2,6,31,2,1,0,1,0,2,2,1,0,13,0,1,0,0,0,0,0,4.0,390.0,ป่าพะยอม,เกาะเต่า,1.0,1,ศาลาประจ าหมู่บ้านบ้านไร่เจ็ดสิบ,621.0,พัทลุง,อำเภอป่าพะยอม,เกาะเต่า,ศาลาประจำหมู่บ้านบ้านไร่เจ็ดสิบ,7.8113025,99.8459774,2.0,175.0,location_exact_normalized,1.0,1.0,เกาะเต่า|0,matched
